
Standard & Poors 500 Index,Last: 4136.48,Change:  -43.28
"Date: February 3, 2023 at 11:24 PM EST",Bid: 4095.1599,Ask: 4182.2598,Size: 1*1,Volume: 0
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Tue Feb 21 2023,SPXW230221C04070000,120.01,0,101,102.5,0,0.1735,0.6712,0.0023,25,4070.00,SPXW230221P04070000,35.33,4.88,34.6,35.3,6,0.1724,-0.3286,0.0023,25
Tue Feb 21 2023,SPXW230221C04075000,147.77,0,97.5,99,0,0.1726,0.6603,0.0023,19,4075.00,SPXW230221P04075000,36.61,4.96,36,36.7,1856,0.1717,-0.3394,0.0023,14
Tue Feb 21 2023,SPXW230221C04080000,143.34,0,94,95.5,0,0.1718,0.6492,0.0024,27,4080.00,SPXW230221P04080000,28.9,-3.95,37.5,38.3,6,0.1708,-0.3505,0.0024,37
Tue Feb 21 2023,SPXW230221C04085000,0,0,90.6,92.1,0,0.1711,0.6379,0.0024,0,4085.00,SPXW230221P04085000,39.45,5.35,39.1,39.8,30,0.17,-0.3619,0.0024,4
Tue Feb 21 2023,SPXW230221C04090000,90.1,-22.45,87.2,88.7,1,0.1702,0.6263,0.0024,22,4090.00,SPXW230221P04090000,40.21,4.71,40.7,41.5,12,0.1689,-0.3734,0.0024,11
Tue Feb 21 2023,SPXW230221C04095000,95.3,-13.55,84,85.4,6,0.1692,0.6145,0.0025,15,4095.00,SPXW230221P04095000,41.95,5.15,42.4,43.1,5,0.1683,-0.3852,0.0025,4
Tue Feb 21 2023,SPXW230221C04100000,110.12,4.82,80.7,82.2,9,0.1684,0.6025,0.0025,167,4100.00,SPXW230221P04100000,49.93,11.68,44.1,44.9,235,0.1674,-0.3972,0.0025,114
Tue Feb 21 2023,SPXW230221C04105000,82.32,-19.33,77.5,79,12,0.1677,0.5903,0.0025,3,4105.00,SPXW230221P04105000,45.31,5.56,45.9,46.7,9,0.1668,-0.4095,0.0025,6
Tue Feb 21 2023,SPXW230221C04110000,76.68,0,74.4,75.9,0,0.1668,0.5779,0.0026,30,4110.00,SPXW230221P04110000,50.49,9.34,47.8,48.5,8,0.1659,-0.4219,0.0026,1
Tue Feb 21 2023,SPXW230221C04115000,72,-22.85,71.4,72.8,2,0.1661,0.5653,0.0026,16,4115.00,SPXW230221P04115000,52.5,9.8,49.7,50.5,14,0.1652,-0.4344,0.0026,12
Tue Feb 21 2023,SPXW230221C04120000,98.04,6.39,68.4,69.2,9,0.1654,0.5525,0.0026,25,4120.00,SPXW230221P04120000,51.07,6.57,51.7,52.5,15,0.1643,-0.4472,0.0026,12
Tue Feb 21 2023,SPXW230221C04125000,67.1,-21.15,65.5,66.2,16,0.164,0.5396,0.0026,34,4125.00,SPXW230221P04125000,53,6.6,53.8,54.6,70,0.1637,-0.4601,0.0026,22
Tue Feb 21 2023,SPXW230221C04130000,79.2,0,62.7,63.4,0,0.1633,0.5266,0.0026,37,4130.00,SPXW230221P04130000,56.05,8.1,55.9,56.7,5,0.1629,-0.4732,0.0026,5
Tue Feb 21 2023,SPXW230221C04135000,61.96,-19.84,59.8,60.6,7,0.1625,0.5133,0.0027,0,4135.00,SPXW230221P04135000,58.28,8.58,58.2,58.9,7,0.1621,-0.4864,0.0027,4
Tue Feb 21 2023,SPXW230221C04140000,59.33,-19.37,57.1,57.9,11,0.1618,0.5,0.0027,30,4140.00,SPXW230221P04140000,61.22,9.67,60.5,61.2,29,0.1615,-0.4997,0.0027,38
Tue Feb 21 2023,SPXW230221C04145000,53.67,-22.03,54.5,55.3,11,0.1611,0.4866,0.0027,0,4145.00,SPXW230221P04145000,61.7,8.1,62.8,63.6,8,0.161,-0.5131,0.0027,4
Tue Feb 21 2023,SPXW230221C04150000,74.4,1.55,52,52.7,26,0.1606,0.4731,0.0027,106,4150.00,SPXW230221P04150000,63.78,8.18,65.3,66.1,20,0.1602,-0.5266,0.0027,20
Tue Feb 21 2023,SPXW230221C04155000,53.9,-16,49.5,50.3,1,0.1601,0.4596,0.0027,1,4155.00,SPXW230221P04155000,66.5,9,67.7,69.1,5,0.1596,-0.5402,0.0027,30
Tue Feb 21 2023,SPXW230221C04160000,49.35,-17.7,47.1,47.9,7,0.1595,0.446,0.0027,33,4160.00,SPXW230221P04160000,61.78,0,70.3,71.7,0,0.159,-0.5537,0.0027,19
Tue Feb 21 2023,SPXW230221C04165000,49,-15.3,44.8,45.6,26,0.1588,0.4324,0.0027,1,4165.00,SPXW230221P04165000,59.9,-2,72.9,74.4,4,0.1587,-0.5673,0.0027,9
Tue Feb 21 2023,SPXW230221C04170000,48.56,-12.84,42.6,43.3,47,0.1583,0.4188,0.0027,3,4170.00,SPXW230221P04170000,77.71,13.36,75.7,77.2,9,0.1579,-0.5809,0.0027,20
Tue Feb 21 2023,SPXW230221C04175000,41.79,-17.16,40.4,41.2,98,0.1577,0.4053,0.0027,63,4175.00,SPXW230221P04175000,80.52,13.77,78.5,80,24,0.1573,-0.5945,0.0027,11
Tue Feb 21 2023,SPXW230221C04180000,39.13,-17.07,38.4,39.1,37,0.1572,0.3918,0.0027,23,4180.00,SPXW230221P04180000,84,15,81.4,82.8,3,0.157,-0.608,0.0027,22
Tue Feb 21 2023,SPXW230221C04185000,35.72,-18.08,36.3,37,10,0.1567,0.3783,0.0026,0,4185.00,SPXW230221P04185000,60.3,0,84.3,85.8,0,0.1564,-0.6215,0.0026,39
Tue Feb 21 2023,SPXW230221C04190000,33.87,-17.43,34.4,35.1,110,0.1562,0.3649,0.0026,28,4190.00,SPXW230221P04190000,67.41,-6.24,87.4,88.8,10,0.156,-0.6348,0.0026,25
Tue Feb 21 2023,SPXW230221C04195000,35.12,-13.93,32.5,33.2,13,0.1556,0.3517,0.0026,3,4195.00,SPXW230221P04195000,64.8,0,90.5,92,0,0.1553,-0.6481,0.0026,7
Tue Feb 21 2023,SPXW230221C04200000,32.6,-14,30.7,31.4,40,0.1552,0.3386,0.0026,222,4200.00,SPXW230221P04200000,102.47,23.07,93.7,95.2,11,0.155,-0.6612,0.0026,23
Tue Feb 21 2023,SPXW230221C04205000,32.77,32.77,29,29.7,9,0.1547,0.3256,0.0025,0,4205.00,SPXW230221P04205000,0,0,96.9,98.4,0,0.1543,-0.6742,0.0025,0
Tue Feb 21 2023,SPXW230221C04210000,28.88,28.88,27.3,28,35,0.1542,0.3128,0.0025,0,4210.00,SPXW230221P04210000,0,0,100.3,101.7,0,0.1542,-0.687,0.0025,0
Tue Feb 21 2023,SPXW230221C04215000,0,0,25.7,26.4,0,0.1538,0.3001,0.0025,0,4215.00,SPXW230221P04215000,0,0,101.1,107.4,0,0.1539,-0.6996,0.0024,0
Tue Feb 21 2023,SPXW230221C04220000,41.4,41.4,24.2,24.9,30,0.1535,0.2877,0.0024,0,4220.00,SPXW230221P04220000,0,0,104.6,111,0,0.1532,-0.712,0.0024,0
Tue Feb 21 2023,SPXW230221C04225000,23.4,-12.85,22.7,23.4,207,0.153,0.2755,0.0024,35,4225.00,SPXW230221P04225000,118.76,24.81,108,114.7,2,0.1529,-0.7242,0.0024,1
Tue Feb 21 2023,SPXW230221C04230000,25.8,25.8,21.3,22,1,0.1526,0.2635,0.0023,0,4230.00,SPXW230221P04230000,0,0,111.5,118.4,0,0.1525,-0.7362,0.0023,0
Tue Feb 21 2023,SPXW230221C04235000,34.3,34.3,20,20.7,1,0.1522,0.2518,0.0023,0,4235.00,SPXW230221P04235000,0,0,115.1,122.1,0,0.1519,-0.748,0.0023,0
Tue Feb 21 2023,SPXW230221C04240000,32,32,18.7,19.4,1,0.1517,0.2403,0.0022,0,4240.00,SPXW230221P04240000,0,0,118.7,125.9,0,0.1517,-0.7595,0.0022,0
Tue Feb 21 2023,SPXW230221C04245000,17.8,17.8,17.5,18.2,4,0.1516,0.229,0.0022,0,4245.00,SPXW230221P04245000,0,0,122.4,129.8,0,0.1512,-0.7707,0.0022,0
Tue Feb 21 2023,SPXW230221C04250000,16.63,-11.02,16.4,17,1910,0.1512,0.2181,0.0021,183,4250.00,SPXW230221P04250000,121.04,0,126.2,133.7,0,0.1511,-0.7816,0.0021,1
Tue Feb 21 2023,SPXW230221C04255000,16.23,16.23,15.3,15.9,10,0.1509,0.2074,0.0021,0,4255.00,SPXW230221P04255000,0,0,130,137.7,0,0.1506,-0.7923,0.0021,0
Tue Feb 21 2023,SPXW230221C04260000,18.98,18.98,14.3,14.9,1,0.1505,0.1971,0.002,0,4260.00,SPXW230221P04260000,0,0,133.9,141.8,0,0.1505,-0.8027,0.002,0
Tue Feb 21 2023,SPXW230221C04265000,0,0,13.3,13.9,0,0.1499,0.187,0.0019,0,4265.00,SPXW230221P04265000,0,0,137.8,145.9,0,0.1501,-0.8128,0.0019,0
Tue Feb 21 2023,SPXW230221C04270000,13.12,13.12,12.4,13,9,0.15,0.1772,0.0019,0,4270.00,SPXW230221P04270000,134.46,134.46,141.8,150,1,0.1498,-0.8225,0.0019,0
Tue Feb 21 2023,SPXW230221C04275000,11.83,-8.67,11.6,12.1,48,0.1498,0.1678,0.0018,18,4275.00,SPXW230221P04275000,155.5,27.4,145.8,154.1,3,0.1495,-0.8319,0.0018,1
Tue Feb 21 2023,SPXW230221C04280000,21,21,10.7,11.3,10,0.1492,0.1587,0.0018,0,4280.00,SPXW230221P04280000,0,0,149.9,158.4,0,0.1491,-0.8411,0.0018,0
Tue Feb 21 2023,SPXW230221C04290000,17.42,17.42,9.3,9.8,2,0.149,0.1414,0.0016,0,4290.00,SPXW230221P04290000,0,0,158.3,167,0,0.1488,-0.8584,0.0016,0
Tue Feb 21 2023,SPXW230221C04300000,9.25,-5.7,8,8.4,60,0.1488,0.1254,0.0015,503,4300.00,SPXW230221P04300000,0,0,166.8,175.8,0,0.1481,-0.8743,0.0015,0
Tue Feb 21 2023,SPXW230221C04310000,0,0,6.9,7.2,0,0.1483,0.1107,0.0014,0,4310.00,SPXW230221P04310000,0,0,175.5,184.7,0,0.1477,-0.889,0.0014,0
Tue Feb 21 2023,SPXW230221C04325000,0,0,5.4,5.7,0,0.1478,0.0912,0.0012,0,4325.00,SPXW230221P04325000,0,0,188.7,198.3,0,0.1473,-0.9086,0.0012,0
Tue Feb 21 2023,SPXW230221C04350000,4.42,4.42,3.6,3.9,1,0.1475,0.0647,0.0009,0,4350.00,SPXW230221P04350000,0,0,211.6,221.5,0,0.1464,-0.9351,0.0009,0
Tue Feb 21 2023,SPXW230221C04375000,0,0,2.35,2.55,0,0.1472,0.0451,0.0007,0,4375.00,SPXW230221P04375000,0,0,235.1,245.3,0,0.1458,-0.9546,0.0007,0
Tue Feb 21 2023,SPXW230221C04400000,4.1,0.25,1.5,1.7,4,0.1475,0.0313,0.0005,42,4400.00,SPXW230221P04400000,0,0,259.2,269.6,0,0.1458,-0.9685,0.0005,0
Tue Feb 21 2023,SPXW230221C04500000,1.3,0,0.3,0.45,0,0.1567,0.0085,0.0002,505,4500.00,SPXW230221P04500000,0,0,352.5,373.8,0,0.2051,-0.9913,0.0002,0
Tue Feb 21 2023,SPXW230221C04600000,0.4,0,0.05,0.2,0,0.1714,0.0036,0.0001,8,4600.00,SPXW230221P04600000,0,0,452.1,473.1,0,0.2443,-0.9961,0.0001,0
Tue Feb 21 2023,SPXW230221C04700000,0,0,0,0.15,0,0.1935,0.0019,0,0,4700.00,SPXW230221P04700000,0,0,551.8,572.8,0,0.2843,-0.9978,0,0
Tue Feb 21 2023,SPXW230221C04800000,0.05,0,0,0.1,0,0.2152,0.0011,0,10,4800.00,SPXW230221P04800000,0,0,651.6,672.6,0,0.3235,-0.9986,0,0
Tue Feb 21 2023,SPXW230221C05000000,0,0,0,0.1,0,0.2687,0.0005,0,0,5000.00,SPXW230221P05000000,0,0,851.2,872.2,0,0.3978,-0.9993,0,0
Tue Feb 21 2023,SPXW230221C05200000,0,0,0,0.05,0,0.3038,0.0002,0,0,5200.00,SPXW230221P05200000,0,0,1050.8,1071.8,0,0.4674,-0.9995,0,0
Tue Feb 21 2023,SPXW230221C05400000,0,0,0,0.05,0,0.3498,0.0001,0,0,5400.00,SPXW230221P05400000,0,0,1250.4,1271.4,0,0.5332,-0.9996,0,0
Wed Feb 22 2023,SPXW230222C01000000,0,0,3120.1,3141.4,0,0,0.9997,0,0,1000.00,SPXW230222P01000000,0,0,0,0.05,0,1.7226,0,0,0
Wed Feb 22 2023,SPXW230222C01200000,0,0,2920.5,2941.8,0,0,0.9997,0,0,1200.00,SPXW230222P01200000,0,0,0,0.05,0,1.5053,0,0,0
Wed Feb 22 2023,SPXW230222C01400000,0,0,2720.9,2742.2,0,0,0.9997,0,0,1400.00,SPXW230222P01400000,0,0,0,0.05,0,1.3222,0,0,0
Wed Feb 22 2023,SPXW230222C01600000,0,0,2521.3,2542.7,0,0,0.9997,0,0,1600.00,SPXW230222P01600000,0,0,0,0.05,0,1.1638,-0.0001,0,0
Wed Feb 22 2023,SPXW230222C01800000,0,0,2321.8,2343,0,0,0.9997,0,0,1800.00,SPXW230222P01800000,0,0,0,0.05,0,1.0241,-0.0001,0,0
Wed Feb 22 2023,SPXW230222C02000000,0,0,2122.2,2143.5,0,0,0.9996,0,0,2000.00,SPXW230222P02000000,0,0,0,0.05,0,0.899,-0.0001,0,0
Wed Feb 22 2023,SPXW230222C02200000,0,0,1922.6,1943.9,0,0,0.9995,0,0,2200.00,SPXW230222P02200000,0.05,0,0,0.1,0,0.823,-0.0002,0,2
Wed Feb 22 2023,SPXW230222C02400000,0,0,1723,1744.3,0,0,0.9994,0,0,2400.00,SPXW230222P02400000,0.05,-0.025,0,0.1,2,0.7148,-0.0003,0,2
Wed Feb 22 2023,SPXW230222C02600000,0,0,1523.5,1544.8,0,0,0.9992,0,0,2600.00,SPXW230222P02600000,0.1,0,0.05,0.15,0,0.6334,-0.0005,0,4
Wed Feb 22 2023,SPXW230222C02800000,0,0,1323.9,1345.3,0,0,0.9989,0,0,2800.00,SPXW230222P02800000,0.25,0,0.05,0.15,0,0.5601,-0.0009,0,40
Wed Feb 22 2023,SPXW230222C03000000,1058.39,0,1124.5,1145.8,0,0,0.9982,0,0,3000.00,SPXW230222P03000000,0.4,0,0.15,0.3,0,0.4868,-0.0016,0,142
Wed Feb 22 2023,SPXW230222C03100000,0,0,1024.7,1046,0,0,0.9976,0,0,3100.00,SPXW230222P03100000,0.55,0,0.2,0.35,0,0.4575,-0.0022,0,1012
Wed Feb 22 2023,SPXW230222C03200000,0,0,925.1,946.3,0,0,0.9967,0,0,3200.00,SPXW230222P03200000,0.52,0,0.3,0.45,0,0.4177,-0.003,0,144
Wed Feb 22 2023,SPXW230222C03250000,0,0,875.2,896.6,0,0,0.9962,0,0,3250.00,SPXW230222P03250000,0.72,0,0.35,0.5,0,0.4048,-0.0036,0,2
Wed Feb 22 2023,SPXW230222C03300000,0,0,825.4,846.7,0,0,0.9954,0,0,3300.00,SPXW230222P03300000,0.45,0,0.4,0.5,0,0.3815,-0.0043,0,154
Wed Feb 22 2023,SPXW230222C03350000,0,0,775.6,796.9,0,0,0.9945,0,0,3350.00,SPXW230222P03350000,2.32,0,0.5,0.7,0,0.37,-0.0053,0,3
Wed Feb 22 2023,SPXW230222C03400000,654.32,0,725.6,747.1,0,0,0.9933,0,0,3400.00,SPXW230222P03400000,0.7,-0.275,0.6,0.75,10,0.3515,-0.0064,0,351
Wed Feb 22 2023,SPXW230222C03450000,0,0,676.1,697.4,0,0,0.9918,0.0001,0,3450.00,SPXW230222P03450000,1.27,0,0.75,0.95,0,0.3383,-0.0079,0.0001,114
Wed Feb 22 2023,SPXW230222C03500000,0,0,626.1,647.7,0,0,0.9898,0.0001,0,3500.00,SPXW230222P03500000,1.34,0,0.95,1.15,0,0.3208,-0.0099,0.0001,234
Wed Feb 22 2023,SPXW230222C03550000,0,0,576.8,598,0,0,0.9872,0.0001,0,3550.00,SPXW230222P03550000,1.75,0,1.15,1.35,0,0.3048,-0.0125,0.0001,412
Wed Feb 22 2023,SPXW230222C03600000,475.17,0,526.8,548.4,0,0,0.9838,0.0001,0,3600.00,SPXW230222P03600000,1.8,-0.25,1.45,1.65,1,0.2888,-0.016,0.0001,307
Wed Feb 22 2023,SPXW230222C03650000,441.75,0,477.5,498.9,0,0.2156,0.979,0.0002,1,3650.00,SPXW230222P03650000,2.25,-0.3,1.85,2.05,1,0.2727,-0.0208,0.0002,177
Wed Feb 22 2023,SPXW230222C03700000,0,0,428,449.6,0,0.223,0.9723,0.0003,0,3700.00,SPXW230222P03700000,2.25,-0.9,2.4,2.65,5,0.258,-0.0275,0.0003,159
Wed Feb 22 2023,SPXW230222C03725000,0,0,402.6,425,0,0.2207,0.968,0.0003,0,3725.00,SPXW230222P03725000,2.6,-0.95,2.8,3,9,0.2509,-0.0318,0.0003,127
Wed Feb 22 2023,SPXW230222C03750000,0,0,378.8,400.5,0,0.2182,0.9627,0.0004,0,3750.00,SPXW230222P03750000,3.42,-0.63,3.2,3.5,11,0.2435,-0.037,0.0004,245
Wed Feb 22 2023,SPXW230222C03775000,0,0,353.9,376.1,0,0.2143,0.9564,0.0004,0,3775.00,SPXW230222P03775000,5.48,0,3.8,4.1,0,0.2367,-0.0434,0.0004,75
Wed Feb 22 2023,SPXW230222C03780000,0,0,349.2,371.1,0,0.2132,0.955,0.0004,0,3780.00,SPXW230222P03780000,5.72,0,3.9,4.2,0,0.235,-0.0448,0.0004,2
Wed Feb 22 2023,SPXW230222C03790000,0,0,339.3,361.4,0,0.2128,0.952,0.0004,0,3790.00,SPXW230222P03790000,4.42,-0.58,4.2,4.5,1,0.2328,-0.0478,0.0004,6
Wed Feb 22 2023,SPXW230222C03800000,195.76,0,328.9,351.7,0,0.2113,0.9487,0.0005,1,3800.00,SPXW230222P03800000,4.72,-0.53,4.5,4.8,17,0.2303,-0.051,0.0005,190
Wed Feb 22 2023,SPXW230222C03810000,0,0,319.3,342.1,0,0.2095,0.9452,0.0005,0,3810.00,SPXW230222P03810000,4.02,0,4.8,5.1,0,0.2276,-0.0546,0.0005,38
Wed Feb 22 2023,SPXW230222C03820000,0,0,316.7,327.1,0,0.2277,0.9414,0.0005,0,3820.00,SPXW230222P03820000,7.05,0,5.1,5.5,0,0.2251,-0.0584,0.0005,59
Wed Feb 22 2023,SPXW230222C03825000,0,0,311.8,322.1,0,0.2255,0.9394,0.0006,0,3825.00,SPXW230222P03825000,6.28,0,5.3,5.7,0,0.2236,-0.0604,0.0006,111
Wed Feb 22 2023,SPXW230222C03830000,179.29,0,307.2,317.4,0,0.2255,0.9373,0.0006,1,3830.00,SPXW230222P03830000,8.12,0,5.5,5.9,0,0.2224,-0.0625,0.0006,215
Wed Feb 22 2023,SPXW230222C03840000,171.69,0,297.5,307.8,0,0.2218,0.9328,0.0006,1,3840.00,SPXW230222P03840000,6.45,0,5.9,6.3,0,0.2204,-0.0669,0.0006,190
Wed Feb 22 2023,SPXW230222C03850000,251.37,0,288.1,298.2,0,0.22,0.928,0.0007,2,3850.00,SPXW230222P03850000,6.61,-0.44,6.4,6.8,7,0.2176,-0.0717,0.0007,1081
Wed Feb 22 2023,SPXW230222C03860000,244.66,0,278.6,288.7,0,0.2171,0.9228,0.0007,2,3860.00,SPXW230222P03860000,9.95,0,6.9,7.3,0,0.2153,-0.0769,0.0007,13
Wed Feb 22 2023,SPXW230222C03865000,230.32,0,273.9,283.9,0,0.2161,0.9201,0.0007,1,3865.00,SPXW230222P03865000,17.14,0,7.2,7.6,0,0.2144,-0.0797,0.0007,2
Wed Feb 22 2023,SPXW230222C03870000,225.38,0,269.2,279.2,0,0.215,0.9172,0.0008,3,3870.00,SPXW230222P03870000,10.84,0,7.4,7.9,0,0.2135,-0.0825,0.0008,12
Wed Feb 22 2023,SPXW230222C03875000,0,0,264.7,274.6,0,0.2142,0.9142,0.0008,0,3875.00,SPXW230222P03875000,8.2,-0.05,7.7,8.2,131,0.2124,-0.0855,0.0008,17
Wed Feb 22 2023,SPXW230222C03880000,304.26,0,259.9,269.8,0,0.2126,0.9112,0.0008,1,3880.00,SPXW230222P03880000,8.1,-0.45,8,8.5,173,0.2106,-0.0886,0.0008,119
Wed Feb 22 2023,SPXW230222C03885000,295.91,0,255.3,265.1,0,0.2113,0.908,0.0008,1,3885.00,SPXW230222P03885000,8.1,-0.75,8.3,8.8,1,0.2098,-0.0918,0.0008,2
Wed Feb 22 2023,SPXW230222C03890000,188.55,0,250.6,260.4,0,0.2102,0.9046,0.0008,1,3890.00,SPXW230222P03890000,9.6,0.55,8.7,9.1,2,0.2088,-0.0951,0.0008,8
Wed Feb 22 2023,SPXW230222C03895000,0,0,246,255.7,0,0.209,0.9012,0.0009,0,3895.00,SPXW230222P03895000,7.9,-1.45,9,9.5,6,0.2075,-0.0986,0.0009,8
Wed Feb 22 2023,SPXW230222C03900000,169.62,0,241.4,251.1,0,0.2081,0.8976,0.0009,3,3900.00,SPXW230222P03900000,10.3,0.65,9.3,9.8,73,0.207,-0.1022,0.0009,164
Wed Feb 22 2023,SPXW230222C03905000,0,0,236.9,246.5,0,0.2074,0.8938,0.0009,0,3905.00,SPXW230222P03905000,9.3,-0.75,9.7,10.2,4,0.2057,-0.1059,0.0009,2
Wed Feb 22 2023,SPXW230222C03910000,166.24,0,232.4,241.9,0,0.2057,0.89,0.001,2,3910.00,SPXW230222P03910000,11.1,0.75,10.1,10.6,1,0.2044,-0.1098,0.001,21
Wed Feb 22 2023,SPXW230222C03915000,266.55,0,227.8,237.3,0,0.2053,0.8859,0.001,1,3915.00,SPXW230222P03915000,9.08,-1.62,10.5,11,1,0.2034,-0.1138,0.001,2
Wed Feb 22 2023,SPXW230222C03920000,265.28,0,223.2,232.6,0,0.2035,0.8818,0.001,1,3920.00,SPXW230222P03920000,11.2,0.15,10.9,11.4,9,0.2024,-0.118,0.001,156
Wed Feb 22 2023,SPXW230222C03925000,181.89,0,218.8,228.1,0,0.2029,0.8774,0.0011,2,3925.00,SPXW230222P03925000,9.62,-1.83,11.4,11.9,6,0.2014,-0.1223,0.0011,203
Wed Feb 22 2023,SPXW230222C03930000,253.01,0,214.3,223.5,0,0.2012,0.873,0.0011,8,3930.00,SPXW230222P03930000,10.02,-1.83,11.8,12.3,2,0.2003,-0.1268,0.0011,6
Wed Feb 22 2023,SPXW230222C03935000,0,0,209.8,219,0,0.2005,0.8684,0.0011,0,3935.00,SPXW230222P03935000,9.5,0,12.2,12.8,0,0.1994,-0.1314,0.0011,16
Wed Feb 22 2023,SPXW230222C03940000,204.28,-35.37,205.3,214.3,1,0.1991,0.8636,0.0012,9,3940.00,SPXW230222P03940000,10.91,-1.74,12.7,13.3,3,0.1984,-0.1362,0.0012,21
Wed Feb 22 2023,SPXW230222C03945000,144.84,0,200.9,209.8,0,0.1981,0.8586,0.0012,2,3945.00,SPXW230222P03945000,18.62,0,13.3,13.9,0,0.1972,-0.1412,0.0012,3
Wed Feb 22 2023,SPXW230222C03950000,157.3,0,196.5,205.4,0,0.1971,0.8534,0.0012,2,3950.00,SPXW230222P03950000,15,1.45,13.8,14.4,13,0.1965,-0.1463,0.0012,31
Wed Feb 22 2023,SPXW230222C03955000,136.85,0,192.1,200.9,0,0.1959,0.8481,0.0013,2,3955.00,SPXW230222P03955000,12.1,-1.9,14.4,15,1,0.1951,-0.1517,0.0013,9
Wed Feb 22 2023,SPXW230222C03960000,193.12,-28.43,187.7,196.4,2,0.1951,0.8426,0.0013,22,3960.00,SPXW230222P03960000,16.1,1.6,15,15.6,3,0.1942,-0.1572,0.0013,51
Wed Feb 22 2023,SPXW230222C03965000,128.72,0,183.5,192.1,0,0.1937,0.8369,0.0013,8,3965.00,SPXW230222P03965000,21.88,0,15.6,16.2,0,0.1931,-0.1629,0.0013,84
Wed Feb 22 2023,SPXW230222C03970000,125.87,0,179.1,187.6,0,0.1927,0.831,0.0014,31,3970.00,SPXW230222P03970000,18.48,2.88,16.2,16.8,30,0.1921,-0.1688,0.0014,99
Wed Feb 22 2023,SPXW230222C03975000,126.01,0,174.8,183.2,0,0.192,0.8249,0.0014,214,3975.00,SPXW230222P03975000,14.08,0,16.9,17.5,0,0.1911,-0.1748,0.0014,41
Wed Feb 22 2023,SPXW230222C03980000,118.82,0,170.7,179,0,0.1912,0.8186,0.0015,4,3980.00,SPXW230222P03980000,13.55,-3.15,17.6,18.2,1,0.1901,-0.1811,0.0015,17
Wed Feb 22 2023,SPXW230222C03985000,203.2,0,166.5,174.7,0,0.1898,0.8121,0.0015,11,3985.00,SPXW230222P03985000,16.18,0,18.3,18.9,0,0.1892,-0.1876,0.0015,16
Wed Feb 22 2023,SPXW230222C03990000,167.22,-27.78,162.3,170.4,2,0.1891,0.8054,0.0015,72,3990.00,SPXW230222P03990000,14.55,-3.35,19,19.7,1,0.188,-0.1943,0.0015,5
Wed Feb 22 2023,SPXW230222C03995000,197.11,0,158.2,166.1,0,0.1882,0.7985,0.0016,73,3995.00,SPXW230222P03995000,19.8,1.25,19.8,20.5,16,0.1871,-0.2012,0.0016,1
Wed Feb 22 2023,SPXW230222C04000000,190.77,0,154,161.8,0,0.1869,0.7914,0.0016,46,4000.00,SPXW230222P04000000,21.3,2.05,20.6,21.3,5,0.1863,-0.2084,0.0016,54
Wed Feb 22 2023,SPXW230222C04005000,163.91,-18.14,149.9,157.6,24,0.1859,0.784,0.0017,6,4005.00,SPXW230222P04005000,29.14,0,21.5,22.2,0,0.1851,-0.2157,0.0017,2
Wed Feb 22 2023,SPXW230222C04010000,109.18,0,145.9,153.4,0,0.1847,0.7765,0.0017,39,4010.00,SPXW230222P04010000,49.47,0,22.4,23,0,0.184,-0.2233,0.0017,88
Wed Feb 22 2023,SPXW230222C04015000,181.41,0,142,149.4,0,0.1839,0.7687,0.0018,13,4015.00,SPXW230222P04015000,23.99,2.59,23.3,24,2,0.1832,-0.231,0.0018,8
Wed Feb 22 2023,SPXW230222C04020000,95.12,0,138,145.3,0,0.1828,0.7607,0.0018,11,4020.00,SPXW230222P04020000,17.56,-4.54,24.2,24.9,1,0.1821,-0.239,0.0018,17
Wed Feb 22 2023,SPXW230222C04025000,163.76,-1.39,134,141.2,2,0.1819,0.7525,0.0018,9,4025.00,SPXW230222P04025000,24.61,1.71,25.2,25.9,12,0.1812,-0.2473,0.0018,8
Wed Feb 22 2023,SPXW230222C04030000,130.18,-30.87,130.1,137.1,1,0.1809,0.744,0.0019,10,4030.00,SPXW230222P04030000,24.05,0.2,26.2,27,2,0.1803,-0.2558,0.0019,82
Wed Feb 22 2023,SPXW230222C04035000,92.41,0,126.3,133.2,0,0.18,0.7353,0.0019,2,4035.00,SPXW230222P04035000,0,0,27.3,28,0,0.1793,-0.2645,0.0019,0
Wed Feb 22 2023,SPXW230222C04040000,116.5,0,122.5,129.3,0,0.179,0.7263,0.002,108,4040.00,SPXW230222P04040000,20.6,0,28.4,29.2,0,0.1785,-0.2734,0.002,68
Wed Feb 22 2023,SPXW230222C04045000,152.3,0,118.7,125.3,0,0.178,0.7172,0.002,12,4045.00,SPXW230222P04045000,21.8,-4.75,29.6,30.3,11,0.1775,-0.2826,0.002,3
Wed Feb 22 2023,SPXW230222C04050000,152.06,0,115.1,121.6,0,0.1771,0.7078,0.002,163,4050.00,SPXW230222P04050000,31.1,3.6,30.8,31.5,4,0.1766,-0.292,0.002,33
Wed Feb 22 2023,SPXW230222C04055000,133.98,0,111.4,117.7,0,0.176,0.6981,0.0021,14,4055.00,SPXW230222P04055000,66.31,0,32,32.8,0,0.1757,-0.3016,0.0021,1
